Bestellnr,Autor/ Herausgeber,Titel,Verlag,Einband,Format,Gewicht in g,Auflage,Jahr,,Ort,Zustand (1-4),Sprachennr.,Sprache,ISBN,EAN,Seitenzahl/Umfang,Ihr Preis in €,zvab-Preis,Zustand-zvab,Illustrator,Übersetzer,Vor- oder Nachwort,Nachwort,weitere Mitwirkende,Untertitel,Originaltitel,aus der Reihe,Band,Schlagworte,Beschreibung,Zustandsbeschreibung,Lieferungsnr,Lieferant,Einkaufspreis in €,Aufgenommen am:,Menge,3860400644,Zustand-amazon,Standort,Kommission,Sparten-Nr.,Spartenbezeichnung,Einkaufsdatum,MwSt.,ebay,Notizen,Bild,alte Bestellnummer,ASIN,versandkennziffer,Höhe,Breite,Tiefe,Suche,ebay-ID,Titel-Autor-anzahl
23201,"Maar, Michael",Proust Pharao,Büchergilde Gutenberg,illustriertes Gewebe (Hardcover),,350,"Ausgabe für die Mitglieder der Büchergilde Gutenberg, 1. Auflage",2022,,Frankfurt am Main ; Wien ; Zürich,1,1,Deutsch,,9783763274123,76+(4),20,Inhaltsverzeichnis [http://d-nb.info/1270188402/04],,,,,,,,,,,Marcel Proust ; Geheimnis ; 840 Französische Literatur,76 Seiten : Illustrationen ; ,"neuwertig, da nur zur Titelaufnahme aus der Folie entnommen",0,gefunden/geschenkt,0,,1,,,,,1348,Schriftsteller/innen ,,,,,Groß-Oktav,,,0,23,17,2,,,
23202,"Moers, Walter",Prinzessin Insomnia & der alptraumfarbene Nachtmahr - ein somnambules Märchen aus Zamonien,Knaus,illustrierter Original-Pappband (Hardcover) mit Schutzumschlag,,850,6. Auflage,2017,,München,2,1,Deutsch,,9783813507850,337+(6),10,Inhaltsverzeichnis [http://d-nb.info/1139201085/04],,und illustriert von Lydia Rode,aus dem Zamonischen übertragen von Walter Moers,,,,von Hildegunst von Mythenmetz,,,,Deutsche Literatur ; B Belletristik,"337 Seiten : Illustrationen ; 25 cm ;  ; Inhaltsverzeichnis [http://d-nb.info/1139201085/04] - mit Lesebändchen, ","deutlich berieben und bestoßen mit Randläsuren, ",0,gefunden/geschenkt,0,,1,,,,,8,sonstiges,,,,,Groß-Oktav,,,0,25,18,4,,,
23203,"Klemm, Volker",Von der Königlichen Akademie des Landbaus in Möglin zur Landwirtschaftlich-Gärtnerischen Fakultät der Humboldt-Universität zu Berlin,Humboldt-Universität zu Berlin,illustrierter Original-Pappband (Hardcover),,670,,1998,,Berlin,2,1,Deutsch,3000023003,,212,10,Inhaltsverzeichnis [http://d-nb.info/953304582/04],,,,,,Unter Mitw. von Reinhard Deutsch ... Fotogr. Rundgang durch die Fak.: Kerstin Neumann. Humboldt-Universität zu Berlin,,,,,"Landwirtschaft, Garten ; 22 Erziehung, Bildung, Unterricht","mit zahlreichen farbigen Abbildungen, ","leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,987,Berlin ,,,,,Groß-Oktav,,,0,25,18,2,,,
23204,"Woodward, Ella",Deliciously Ella - für jeden Tag - einfache Rezepte und köstliches Essen für ein gesundes Leben,Bloomsbury,illustrierter Original-Pappband (Hardcover),,920,Deutsche Erstausgabe,2016,,Berlin,2,1,Deutsch,,9783827013231,255,10,Inhaltsverzeichnis [http://d-nb.info/1078913617/04],,,aus dem Englischen von Franka Reinhart und Cornelia Stoll,,,,,Deliciously Ella every day,,,Hauswirtschaft und Familienleben,"mit zahlreichen Illustrationen ; Köstliches, gesundes Essen zu genießen, sich großartig zu fühlen und blendend auszusehen: Darum geht es bei Deliciously Ella. Aber wie findet man im Alltag genügend Zeit für vollwertige pflanzliche, gluten- und milchfreie Ernährung? In ihrem neuen Kochbuch präsentiert Ella Woodward über hundert neue Rezepte, die bei jeder Gelegenheit leicht und schnell von der Hand gehen: fantastische Müslis und Porridges fürs Frühstück, genial gesundes Essen für unterwegs, unwiderstehliche Muffins und Kuchen, umwerfend bunte Salate, leichte Abendessen sowie Smoothies, die ein Fest für alle Sinne sind. Ergänzt mit übersichtlichen Einkaufslisten und zehn goldenen Ernährungsregeln macht dieses großartig fotografierte und vierfarbig gestaltete Kochbuch ganz deutlich: Mit Deliciously Ella gelingt genial gesundes Essen für ein glückliches Leben ganz leicht.","leicht berieben und bestoßen mit kleinen Randläsuren, ",0,gefunden/geschenkt,0,,1,,,,,622,Ernährung,,,,,Groß-Oktav,,,1,25,18,3,,,
23205,"Kapocsy, György","Nationalparks in Ungarn - [Hortobágy, Kiskunság, Bükk, Aggtelek]",Officina Nova,illustrierter Original-Pappband (Hardcover),,1000,,1993,,[Budapest],2,1,Deutsch,9638185392,,147+(4),30,,,Text und Foto György Kapocsy,ins Dt. übertr. von Helga Sz?ke,,,Verantw. Hrsg.: Katalin Balogh,,,,,"Ungarn ; Nationalpark ; Bildband ; 61 Geographie, Heimat- und Länderkunde, Reisen ; 32 Biologie ; 44 Umweltschutz, Raumordnung, Landschaftsgestaltung","mit zahlreichen farbigen Abbildungen, ","leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,2465,Europa,,,,,Quart,,,1,29,24,2,,,
23206,"Richter, Gerhard [Illustrator] ; Moorhouse, Paul [Mitwirkender]",Die Porträts von Gerhard Richter,DuMont,Pappband (Hardcover) im Schutzumschlag,,1800,deutsche Ausgabe,2009,,Köln,2,1,Deutsch,,9783832191542,175,90,Inhaltsverzeichnis [http://d-nb.info/991244575/04],,,,,,,aus Anlass der Ausstellung Gerhard Richter. Porträts: Painting Appearances,Gerhard Richter portraits <dt.>,,,"Gerhard Richter ; Porträtfotografie ; Übermalung ; Geschichte 1986-2008 ; Ausstellung ; Köln &lt;2008> ; 750 Malerei ; 770 Fotografie, Video, Computerkunst",mit zahlreichen teils ganzseitigen farbigen Fotos,"leicht berieben und bestoßen, ",3445,Laden-Sammelnummer - Sammelnummer,5,,1,,,,,297,Malerei ,,,,,Quart,,,1,35,26,3,,,
23207,"Bruhn, Peter",17. Juni 1953 - Bibliographie - [50 Jahre 17. Juni 1953],"BWV, Berliner Wiss.-Verl.",Broschur (Paperback),,650,,2003,,Berlin,3,1,Deutsch,3830503997,,341+(2),50,Inhaltsverzeichnis [http://d-nb.info/967646669/04],,,,,,,,,,,"Siebzehnter Juni ; Bibliographie ; 63 Geschichte und Historische Hilfswissenschaften ; 03 Nachschlagewerke, Bibliographien",,"ehemaliges Bibliotheksexemplar mt den entsprechenden Markierungen, Stempeln, Überklebungen und/oder Einklebungen,  ",0,gefunden/geschenkt,0,,1,,,,,804,Bibliographien,,,,,Groß-Oktav,,,0,24,17,2,,,
23208,"Gabriel, Karl sowie Hans-Richard Reuter, Andreas Kurschat, und Stefan Leibold [Herausgeber]",Religion und Wohlfahrtsstaatlichkeit in Europa : Konstellationen - Kulturen - Konflikte,Mohr Siebeck,Gewebe (Hardcover) mit Goldprägung,,950,,2013,,Tübingen,3,1,Deutsch,,9783161517174,"VIII, 513 + (2)",30,Inhaltsverzeichnis [http://d-nb.info/1042673144/04],,,,,,,,,,,"Europa ; Religion ; Sozialstaat ; Kongress ; Münster (Westf) &lt;2009> ; 200 Religion, Religionsphilosophie ; 360 Soziale Probleme, Sozialdienste, Versicherungen ; 320 Politik","Die Frage nach den Wertgrundlagen der Sozialpolitik spielt für die Selbstverständigungsprozesse der Europäischen Union eine wichtige Rolle. Die europäischen Wohlfahrtsstaaten sind aus komplexen Kooperations-, Konflikt- und Transformationskonstellationen entstanden, bei denen neben dem Staat und anderen säkularen Akteuren nicht zuletzt auch religiöse Glaubensgemeinschaften beteiligt waren. Dennoch ist der Faktor Religion in der Wohlfahrtsstaatsforschung bislang eher am Rande thematisiert worden. Der vorliegende Band beteiligt sich an der Schließung dieser Forschungslücke. Mit dem Ziel einer vergleichenden Analyse wird in Fallstudien zu dreizehn europäischen Ländern nach religiös-konfessionellen Einflüssen auf die sozialstaatliche Entwicklung vom Beginn der Industrialisierung bis zur Gegenwart gefragt.","ehemaliges Bibliotheksexemplar mt den entsprechenden Markierungen, Stempeln, Überklebungen und/oder Einklebungen,  ",0,gefunden/geschenkt,0,,1,,,,,724,Zeitgeschehen,,,,,Groß-Oktav,,,1,24,17,4,,,
23209,"Lessenich, Stephan",Theorien des Sozialstaats zur Einführung,Junius,Broschur (Paperback),,250,,2012,,Hamburg,3,1,Deutsch,,9783885066996,187+(4),6,Inhaltsverzeichnis [http://d-nb.info/1018251391/04],,,,,,,Theorien des Sozialstaats zur Einführung / Stephan Lessenich,,Zur Einführung,399,"Sozialstaat ; Politische Soziologie ; Einführung ; 300 Sozialwissenschaften, Soziologie, Anthropologie ; 360 Soziale Probleme, Sozialdienste, Versicherungen","Der Sozialstaat ist eine Basisinstitution moderner, demokratischkapitalistischer Gesellschaften. Als solche ist er nicht nur sozialwissenschaftlich interessant, sondern auch für die soziale Lebenspraxis in diesen Gesellschaften relevant: Sozialstaatliche Programme und Einrichtungen, sozialpolitische Handlungen und Unterlassungen prägen und durchdringen die alltägliche Lebensführung tendenziell der gesamten Bevölkerung. Der Band sensibilisiert für die Bedeutung des Sozialstaats als unhintergehbare 'soziale Tatsache' und fragt systematisch nach den Voraussetzungen und Effekten seiner historischen Entwicklung. Er wirft zudem einen Blick auf die Vielgestaltigkeit und den Wandel sozialstaatlicher Arrangements und endet mit der unvermeidlichen Frage nach der Zukunft gegenwärtiger 'Politik mit dem Sozialen'.","ehemaliges Bibliotheksexemplar mt den entsprechenden Markierungen, Stempeln, Überklebungen und/oder Einklebungen,  ",0,gefunden/geschenkt,0,,2,,,,,724,Zeitgeschehen,,,,,Klein-Oktav,,,0,18,12,2,,,
23210,"Nickel, Kristina",Ready to print : Handbuch für Mediengestalter,Gestalten,flexibler Kunststoffeinband,,1500,,2010,,Berlin,1,1,Deutsch,,9783899553109,288,13,Inhaltsverzeichnis [http://d-nb.info/1002361192/04],,,,,,,,,,,Kommunikationsdesign ; Graphische Technik ; 670 Industrielle und handwerkliche Fertigung,mit zahlreichen Illustartionen und Abbildungen (meist mehrfarbig),"neuwertig, da nur zur Titelaufnahme aus der Folie entnommen",3444,art book cologne - art book cologne GmbH & Co. KG,"12,55",,11,,,+lp106,,315,Mediengestaltung ,,,,,Quart,,,1,27,22,3,,,
23211,"Dümpelmann, Sonja",Seeing trees : a history of street trees in New York City and Berlin,Yale University Press,Pappband (Hardcover) im Schutzumschlag,,880,,2019,,New Haven,1,2,Englisch,,9780300225785,"xi, 318 + 16 unnumbered",23,,,,,,,,,,,,,"xi, 318 pages, 16 unnumbered pages of plates : : illustrations (some color), maps ;  pt. 1: New York City -- Tree doctor vs. tree butcher: standardized trees and the taylorization of New York City -- Street tree aesthetics: uniformity and variety along New York City streets -- Tree ladies: women, trees, and birds in New York City -- Planting civil rights: street tree plant-ins in New York City -- pt. 2: Berlin -- Burning trees: street trees in wartime and early Cold War Berlin -- Greening trees: replanting East and West Berlin -- Shades of red: art, action, and aerial photography for a green Berlin -- Unity and variety: Berlin's new urban forest -- Epilogue: street trees of the future. ","neuwertig, da nur zur Titelaufnahme aus der Folie entnommen",,gefunden/geschenkt,0,,11,,,+lp106,,812,Tiere,,,,,Quart,,,0,27,19,3,,,
23212,"Gesner, Conrad (Konrad Gessner)",Allgemeines Thier-Buch (Tierbuch) + Vollkommenes Vogel-Buch (Vogelbuch) + Vollkommenes Fisch-Buch (Fischbuch) mit Schlangen-Buch (Schlangenbuch) - 3 Bücher im Schuber,JF Lehmanns Fachbuchhandlung - Schlütersche Verlagsanstalt,Kunstleder (Hardcover) im Pappschuber,,7000,Sonderausgabe,1995,,Hannover,2,1,Deutsch,3877064299,,"(10)+392+(6), (8)+380+(12)+212+(20), (6)+199+(12)+98+(8)+116+(4)",75,,,,,,,,,,,,NACHDRUCK,"Faksimile, unveränderter Nachdruck der Ausgabe: Frankfurt am Main, Wilhelm Serlin, 1669 + 1670 - mit zahlreichen Illustrationen","leicht berieben und bestoßen, Schuber mit kleinem Einriss",0,gefunden/geschenkt,0,,1,,,600,,1287,Tiere,,,,,Groß-Quart,,,1,36,24,16,,,
23213,"Christin, Anne-Marie (direction) and Claire-Akiko Brisset and Torahiko Terada (editors)",Japanese screens - through a break in the clouds,Abbeville Press Publishers,japanische Blockbuchbindung in Leinendeckeln mit Goldprägung in durchgehend illustrierter Pappdeckelhülle in illustrierter Pappverpackung,,3800,,2021,,New York,1,2,Englisch,,9780789214072,280 Blockbuch-,130,,,,,,,,,,,,Japan / Malerei / Wandschirm / Geschichte 700-2000,"limitiert: this is copy Nr. 607 / 3000, beiliegend in extra Schutzhüller ein farbiges Poster auf Kartonpapier im Format 70x35 cm","neuwertig, da nur zur Titelaufnahme aus der Folie entnommen",3444,art book cologne - art book cologne GmbH & Co. KG,"12,55",,2,,,760,,297,Malerei ,,,,,Quer-Groß-Quart,,,1,29,38,6,,,
23214,"Ettelt, Volker sowie Text: Wolfgang Tilgner",Die Pudhys,Lied der Zeit Musikverlag,Leinen (Hardcover),,1050,1. Auflage,1983,,Berlin (DDR),2,1,Deutsch,,,151+(12),20,,,,,,,,ein Bildband,,,,"BILDBAND, FOTOGRAFIE",mit zahlreichen teils farbigen teils ganzseitigen Fotos,"leicht berieben und bestoßen mit kleinen Randläsuren, hinterer Deckel (und Vorsatz) mit leichtem Wasserrand",0,gefunden/geschenkt,0,,1,,,,,613,Musiker/innen ,,,,,Quart,,,1,28,25,2,,,
23215,"Shur, Emily (photographs)",The woods,Blurb Inc.,illustrierter Original-Pappband (Hardcover),,760,,2009,,o.O.,2,2,Englisch,,,96 nicht paginierte,100,,,,,,,,,,,,FOTOBAND,Bildband mit farbigen Fotos,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,134,Fotografie ,,,,,Quart,,,1,26,21,2,,,
23216,"Drits, Roman",Auftakt - photographs 2005-2010,Blurb Inc.,illustrierter Original-Pappband (Hardcover),,500,,2010,,o.O.,2,2,Englisch,,,70 nicht paginierte,100,,,,,,,,,,,,FOTOBAND,Bildband mit s/w Fotos,"leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,134,Fotografie ,,,,,Quer-Groß-Oktav,,,1,22,25,2,,,
23217,"Hollaender, Friedrich",Mit eenem Ooge kiekt der Mond - Chansons für ein altes Pianola,Eulenspiegel,illustrierter Original-Pappband (Hardcover),,500,,1978,,Berlin (DDR),2,1,Deutsch,,,106+(2),10,,,illustriert von Erika Baarmann,,,,gesammelt und mit einer Gebrauchsanweisung herausgegeben von Helga Bemmann,,,,,,beiliegend 1 Schallplatte (45 UpM) mit historischen Aufnahmen,"leicht berieben und bestoßen mit kleinen Randläsuren, SchallPlatte optisch ohne Kratzer, ",0,gefunden/geschenkt,0,,1,,,,,1030,Gedichte - Balladen,,,,,Oktav,,,1,22,22,2,,,
23218,"Gnamm, Hellmut und Otto Fuchs",Lösungsmittel und Weichmachungsmittel - Band II Löslichkeitstabellen von Makromolekülen,Wissenschaftliche Verlagsgesellschaft,Pappband (Hardcover),,800,"8., völlig neubearb. Aufl.",1980,,Stuttgart,3,1,Deutsch,3804705995,,342,30,,,,,,,,,,,,,,"ehemaliges Bibliotheksexemplar mt den entsprechenden Markierungen, Stempeln, Überklebungen und/oder Einklebungen, leicht berieben und bestoßen mit kleinen Randläsuren, ",0,gefunden/geschenkt,0,,1,,,,,1274,Mathematik,,,,,Groß-Oktav,,,0,25,18,3,,,
23219,"Vejd?lek, Zden?k J. und Bohumil Kaká?",Farbreaktionen in der spektrophotometrischen Analyse organischer Verbindungen - Ergänzungsband I: Organische Farbreagenzien ,Gustav Fischer,Leinen (Hardcover),,1600,1. Auflage,1980,,Jena,3,1,Deutsch,,,830,30,,,,,,,,,,,,,,"ehemaliges Bibliotheksexemplar mt den entsprechenden Markierungen, Stempeln, Überklebungen und/oder Einklebungen, leicht berieben und bestoßen mit kleinen Randläsuren, ",0,gefunden/geschenkt,0,,1,,,,,1274,Mathematik,,,,,Groß-Oktav,,,1,25,18,5,,,
23220,"Löber, Christian und Günter Will",Mikrorechner in der Messtechnik,Verlag Technik,Leinen (Hardcover) im Schutzumschlag,,600,1. Auflage,1983,,Berlin (DDR),2,1,Deutsch,,,235,10,,,,,,,,,,,,,mit 226 Bildern und 11 Tafeln,"deutlich berieben und bestoßen mit Randläsuren, ",0,gefunden/geschenkt,0,,1,,,,,1276,Mathematik,,,,,Groß-Oktav,,,0,25,18,2,,,
23221,"Kästner, Siegfried","Vektoren, Tensoren, Spinoren - Eine Einführung in die Tensorkalkül unter Berücksichtigung der physikalischen Anwendung",Akademie,Leinen (Hardcover) im Schutzumschlag,,800,"2., verb. Aufl.",1964,,Berlin (DDR),3,1,Deutsch,,,XII+316,40,,,,,,,,,,,,,,"deutlich berieben und bestoßen mit Randläsuren, vorderes Innengelenk angeplatzt, einzelne saubere Unterstreichungen, leicht nachgedunkelt/gebräunt, ",0,gefunden/geschenkt,0,,1,,,,,1275,Mathematik,,,,,Groß-Oktav,,,0,25,18,2,,,
23222,Tacitus,Das Leben des Julius Agricola - Lateinisch und deutsch,Akademie,Leinen (Hardcover) im Schutzumschlag,,360,,1961,,Berlin (DDR),2,1,Deutsch,,,VI+80+(16),10,,,,,,,Latein. u. dt. von Rudolf Till,mit 7 Tafeln und einer Karte,,Schriften und Quellen der Alten Welt,8,,,"deutlich berieben und bestoßen mit Randläsuren, ",0,gefunden/geschenkt,0,,1,,,,,795,Klassiker ,,,,,Groß-Oktav,,,0,25,18,1,,,
23223,"Caspari, G. sowie F. Koch-Gotha, E. Kutzer, R. Hansche und H. Koberstein",Neue und alte Märchen - zwölf Märchen mit 12 farbigen und vielen schwarzen Bildern,Alfred Hahns Verlag - Dietrich & Sell,illustriertes Halbleinen (Hardcover),,300,,um 1920,,Leipzig,3,1,Deutsch,,,(96),15,,,,,,,,,,,,,"Frakturschrift,  ","deutlich berieben und bestoßen mit Randläsuren, mit Namenseintragung eines/einer Vorbesitzers/in ",0,gefunden/geschenkt,0,,1,,,,,853,Märchen - Sagen - Fabeln,,,,,Groß-Oktav,,,0,25,18,1,,,
23224,"Lohse, Heinz und Rolf Ludwig","Prüfstatistik - ein programmierter Lehrgang ; 200 Lehrschritte mit 25 Bildern, zahlreichen Anwendungsbeispielen und 4 Selbstleistungskontrollen sowie einem Beiheft als Wissensspeicher und Tafelwerk",VEB Fachbuchverlag,illustrierter Original-Pappband (Hardcover),,620,1. Auflage,1982,,Leipzig,3,1,Deutsch,,,235 + 56,15,,,,,,,,,,,,,"Forts. von: Lohse, Heinz: Statistik für Forschung und Beruf","leicht berieben und bestoßen mit kleinen Randläsuren, mit einigen Anstriechungen und Eintragungen",0,gefunden/geschenkt,0,,1,,,,,1275,Mathematik,,,,,Groß-Oktav,,,0,24,17,2,,,
23225,"Brecht, Bertolt",Svendborger Gedichte,Malik-Verlag,unbeschnittene Original-Pappdeckel-Broschur (Paperback),,200,,1939,,London,3,1,Deutsch,,,87,600,Inhaltsverzeichnis unter https://d-nb.info/572513607/04,,,,,,Hrsg. unter d. Patronat d. Diderot-Ges. u. d. American Guild for German Cultural Freedom,,,,,,"Erstausgabe nach Wilpert/Gühring II 25, vergleiche auch Sternfeld/Tiedemann Seite 74","deutlich berieben und bestoßen mit Randläsuren, am Rücken unten mit etwa 1cm Fehlstelle",3290,Kahle - WBM,0,,1,,,,,805,dt. Erstausgaben ,,,,,Oktav,,,0,22,16,1,,,
23226,"Lohmeyer, Dorothea (Text)",Rübezahl,Rütten & Loening,illustriertes Original-Halbleinen (Hardcover),,480,,1940,,Potsdam,3,1,Deutsch,,,172,15,,,mit Zeichnungen von K. J. Blisch,,,,Karl Hobrecker (Reihenherausgeber),,,Jugendklassiker,,,"mit 16 nicht paginierten Tafelblättern mit den Zeichnungen, Frakturschrift,  ","deutlich berieben und bestoßen mit Randläsuren, leicht nachgedunkelt/gebräunt, mit Namenseintragung eines/einer Vorbesitzers/in ",0,gefunden/geschenkt,0,,1,,,,,853,Märchen - Sagen - Fabeln,,,,,Oktav,,,0,22,16,3,,,
23227,"Schwarz, Heinrich",Stichprobenverfahren -  ein Leitfaden zur Anwendung statistischer Schätzverfahren ,Verlag Die Wirtschaft,Original-Pappband (Hardcover),,340,,1975,,Berlin (DDR),3,1,Deutsch,,,194,15,,,,,,,,,,,,,,"deutlich berieben und bestoßen mit Randläsuren, deutlich nachgedunkelt/gebräunt, ",0,gefunden/geschenkt,0,,1,,,,,1275,Mathematik,,,,,Groß-Oktav,,,0,23,16,2,,,
23228,"Simon, Rüdiger",Chemie - Dialektik - Theorieentwicklung - e. Untersuchung zu philosophischen Fragen d. Chemie im Zusammenhang mit d. Entwicklung d. Theorie über Säuren u. Basen,Akademie,Original-Broschur (Paperback),,200,,1980,,Berlin (DDR),2,1,Deutsch,,,104,30,Inhaltsverzeichnis unter https://d-nb.info/800406567/04,,,,,,,,,,,,,"deutlich berieben und bestoßen mit Randläsuren, ",0,gefunden/geschenkt,0,,1,,,,,1274,Mathematik,,,,,Oktav,,,0,22,15,1,,,
23229,"Tschiersch, Rudolf",Zerkleinerung von Nahrungs- und Futtergetreide in Walzenstühlen - e. Monographie mit vielen praktischen Hinweisen für d. rationellen Einsatz von Hartgusswalzen,VEB Fachbuchverlag,Original-Broschur (Paperback),,250,1. Auflage,1982,,Leipzig,3,1,Deutsch,,,124,50,,,,,,,,mit 23 Bildern u. 12 Tabellen,,,,Getreide ; Walzenstuhl ; Müllerei ; Walzenstuhl ,,"ehemaliges Bibliotheksexemplar mt den entsprechenden Markierungen, Stempeln, Überklebungen und/oder Einklebungen,  ",0,gefunden/geschenkt,0,,1,,,,,578,Technik,,,,,Groß-Oktav,,,0,23,17,1,,,
23230,"Thürk, Harry","Träum von morgen, Julcsa ..!",Verlag Neues Leben,Originalhalbleinen (Hardcover) mit Schutzumschlag,,450,1.-10. Tausend,1953,,Berlin (DDR),2,1,Deutsch,,,222,150,,,,,,,,,,,,UNGARN vor 1956,mit 25 Blatt s/w Fotos auf Kunstdruckpapier,"Umschlag mit Randläsuren, sonst leicht berieben und bestoßen mit kleinen Randläsuren, Papier deutlich nachgedunkelt/gebräunt, insgesamt in diesem Erhaltungszustand sehr seltenes Exemplar",0,gefunden/geschenkt,0,,1,,,,,1365,Reiseerzählungen ,,,,,Oktav,,,0,22,16,2,,,
23231,"Fontane, Theodor",Sämtliche Romane,Phaidon,Pappband (Hardcover) im Schutzumschlag,,1700,,um 2005,,Essen,2,1,Deutsch,388851276x,,1438,10,,,,,,,,,,,,,"inhaltsgleich zur Jokers-Edition - enthält u.a.: Vor dem Sturm, Grete Minde, Unterm Birnbaum, Effy Briest und der Stechlin","leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,795,Klassiker ,,,,,Oktav,,,1,22,15,7,,,
23232,"Nauendorf, Margarete (Federzeichnungen)",Naumburg / Saale 1028-1978 - 10 Federzeichnungen mit Naumburg-Motiven,ohne Verlagsangabe,Mappe,,200,, 1978,,ohne Ortsangabe,2,1,Deutsch,,,10 Blatt auf Kartonpapier,12,,,,,,,,,,,,,"enthalten sind 10 Blatt auf Kartonpapier im Format 29,5 x 20,5 cm","leicht berieben und bestoßen, ",0,gefunden/geschenkt,0,,1,,,,,998,Ostdeutschland,,,,,Quart,,,1,31,22,1,,,
23233,"Strahan, Ronald (series editor)",Encyclopedia of australian animals - Birds + Mammals + Reptiles (3 of 4 volumes),Angus & Robertson (Harper Collins Publisher),Pappbände (Hardcover) mit Schutzumschlägen,,5700,,1992,,"Pymble, Australia",2,2,Englisch,0207169764 + 0207173788 + 0207173796,,"XV+469, XV+184, XV+496",50,,,,,,,Terence R. Lindsey + Ronald Strahan + Harald Ehmann,the national photographic index of australian wildlife,,,,"AUSTRALIEN, FAUNA, TIERWELT, ",mit zahlreichen Farbfotos,"mit handschriftlicher Widmung des Schenkenden, leicht berieben und bestoßen, sonst sehr guter Zustand",0,gefunden/geschenkt,0,,1,,,,,1287,Tiere,,,,,Quart,,,1,32,23,8,,,
23234,"Keller, Gottfried",Ausgewählte Werke in vier Bänden (komplett im Schuber),Deutscher Bücherbund,grünes Leinen (Hardcover) mit Schutzumschlägen im Pappschuber,,2200,,1990,,Stuttgart München,2,1,Deutsch,,,"XXIII+384, 412, 376, 414",20,,,,,,,,"Gedichte, Die Leute von Seldwyla, Sieben Legenden, Züricher Novellen, Das Sinngedicht, Aufsätze",,,,,,"leicht berieben und bestoßen, innen wirkt sie ungelesen",3436,Thiele - ,"1,2",,1,,,,,1897,Gesamtausgaben ,,,,,Oktav,,,1,22,14,13,,,
23235,"Bechstein, Ludwig sowie Wilhelm Hauff und Jacob und Wilhelm Grimm","Der Märchenschatz - Sämtliche Märchen von Bechstein, Grimm und Hauff (3 Bücher komplett im Schuber)",Anaconda,illustrierte Pappbände im illustrierten Schuber,,2900,,2014,,Köln,2,1,Deutsch,,9783730601549,831 + 477 + 943,20,,,"Illustrationen von Ludwig Richter + Theodor Weber, Theodor Hosemann und Ludwig Burger + Otto Ubbelohde",,,,,Sämtliche Märchen + Hauffs Märchen + Grimms Märchen,,,,,,"leicht berieben und bestoßen mit kleinen Randläsuren, Schuber an einer Kante etwas eingerissen",3436,Thiele - ,"1,2",,1,,,,,853,Märchen - Sagen - Fabeln,,,,,Groß-Oktav,,,1,23,16,15,,,
